sku_id,zone,velocity_class,count_date,system_qty,counted_qty
SKU-0028,A,A,2026-02-16,177,177
SKU-0055,D,B,2026-02-16,156,156
SKU-0076,A,C,2026-02-16,120,120
SKU-0089,B,A,2026-02-16,436,436
SKU-0166,D,C,2026-02-16,84,84
SKU-0202,D,C,2026-02-16,47,47
SKU-0209,A,C,2026-02-16,33,33
SKU-0213,A,A,2026-02-16,38,38
SKU-0239,A,C,2026-02-16,24,24
SKU-0048,D,B,2026-02-17,33,33
SKU-0086,B,A,2026-02-17,109,109
SKU-0107,E,C,2026-02-17,20,20
SKU-0157,D,B,2026-02-17,74,74
SKU-0181,C,B,2026-02-17,43,42
SKU-0197,B,A,2026-02-17,167,167
SKU-0052,D,C,2026-02-18,360,360
SKU-0053,C,C,2026-02-18,21,21
SKU-0059,B,C,2026-02-18,460,460
SKU-0071,A,B,2026-02-18,56,56
SKU-0138,B,B,2026-02-18,189,189
SKU-0145,E,B,2026-02-18,48,48
SKU-0172,C,B,2026-02-18,64,64
SKU-0182,B,C,2026-02-18,75,75
SKU-0199,C,B,2026-02-18,48,48
SKU-0221,E,C,2026-02-18,182,178
SKU-0016,A,B,2026-02-19,18,18
SKU-0029,C,B,2026-02-19,102,102
SKU-0038,C,C,2026-02-19,105,105
SKU-0069,E,B,2026-02-19,317,317
SKU-0070,C,C,2026-02-19,13,13
SKU-0099,B,A,2026-02-19,203,203
SKU-0104,C,A,2026-02-19,202,202
SKU-0109,D,B,2026-02-19,81,81
SKU-0190,D,C,2026-02-19,224,224
SKU-0206,D,B,2026-02-19,13,13
SKU-0220,D,B,2026-02-19,100,100
SKU-0231,B,C,2026-02-19,64,64
SKU-0014,B,C,2026-02-20,191,191
SKU-0078,B,A,2026-02-20,70,70
SKU-0137,E,C,2026-02-20,172,172
SKU-0187,E,C,2026-02-20,32,32
SKU-0195,E,A,2026-02-20,44,44
SKU-0238,E,A,2026-02-20,27,27
SKU-0243,C,C,2026-02-20,268,268
SKU-0245,D,B,2026-02-20,369,369
SKU-0246,D,B,2026-02-20,222,222
SKU-0036,B,B,2026-02-21,45,45
SKU-0085,C,C,2026-02-21,23,23
SKU-0140,C,A,2026-02-21,25,23
SKU-0156,B,C,2026-02-21,39,39
SKU-0005,A,B,2026-02-22,144,144
SKU-0034,B,C,2026-02-22,138,138
SKU-0039,D,B,2026-02-22,43,43
SKU-0054,E,C,2026-02-22,249,249
SKU-0103,E,C,2026-02-22,41,41
SKU-0224,D,C,2026-02-22,24,24
SKU-0232,C,C,2026-02-22,43,43
SKU-0249,B,B,2026-02-22,16,16
SKU-0025,A,C,2026-02-23,20,20
SKU-0064,D,B,2026-02-23,111,111
SKU-0065,E,A,2026-02-23,108,108
SKU-0170,E,A,2026-02-23,87,87
SKU-0228,C,A,2026-02-23,202,202
SKU-0088,C,B,2026-02-24,36,36
SKU-0183,D,C,2026-02-24,237,237
SKU-0186,A,B,2026-02-24,720,720
SKU-0207,B,C,2026-02-24,137,137
SKU-0210,D,C,2026-02-24,150,150
SKU-0026,A,C,2026-02-25,166,166
SKU-0031,D,C,2026-02-25,35,35
SKU-0077,D,A,2026-02-25,65,65
SKU-0144,A,C,2026-02-25,29,29
SKU-0184,C,A,2026-02-25,134,134
SKU-0004,D,C,2026-02-26,56,56
SKU-0032,B,C,2026-02-26,31,31
SKU-0061,C,A,2026-02-26,247,247
SKU-0072,A,C,2026-02-26,433,433
SKU-0132,C,C,2026-02-26,82,82
SKU-0153,C,C,2026-02-26,24,24
SKU-0192,A,C,2026-02-26,132,132
SKU-0203,E,B,2026-02-26,592,592
SKU-0233,D,A,2026-02-26,58,58
SKU-0002,D,C,2026-02-27,92,92
SKU-0030,C,B,2026-02-27,51,51
SKU-0046,B,A,2026-02-27,208,208
SKU-0074,A,C,2026-02-27,324,324
SKU-0097,E,C,2026-02-27,158,158
SKU-0106,B,C,2026-02-27,53,53
SKU-0122,D,C,2026-02-27,125,125
SKU-0217,D,B,2026-02-27,19,19
SKU-0218,E,C,2026-02-27,110,110
SKU-0019,D,B,2026-02-28,126,126
SKU-0022,B,B,2026-02-28,89,89
SKU-0027,C,B,2026-02-28,69,69
SKU-0090,C,C,2026-02-28,52,52
SKU-0151,B,C,2026-02-28,274,274
SKU-0171,C,B,2026-02-28,201,201
SKU-0241,A,C,2026-02-28,92,92
SKU-0248,A,B,2026-02-28,301,301
SKU-0007,D,B,2026-03-01,119,119
SKU-0044,E,B,2026-03-01,20,20
SKU-0110,D,C,2026-03-01,65,65
SKU-0115,D,C,2026-03-01,58,58
SKU-0122,D,C,2026-03-01,42,42
SKU-0137,E,C,2026-03-01,66,66
SKU-0159,B,B,2026-03-01,238,238
SKU-0167,A,C,2026-03-01,95,95
SKU-0184,C,A,2026-03-01,39,39
SKU-0194,A,C,2026-03-01,58,58
SKU-0230,C,B,2026-03-01,34,34
SKU-0111,E,C,2026-03-02,32,32
SKU-0131,C,C,2026-03-02,38,38
SKU-0135,B,B,2026-03-02,43,43
SKU-0189,D,B,2026-03-02,80,80
SKU-0234,D,C,2026-03-02,236,236
SKU-0237,B,C,2026-03-02,134,134
SKU-0005,A,B,2026-03-03,120,120
SKU-0010,C,C,2026-03-03,161,161
SKU-0051,C,C,2026-03-03,78,78
SKU-0057,E,A,2026-03-03,110,110
SKU-0075,B,C,2026-03-03,13,13
SKU-0113,E,B,2026-03-03,136,136
SKU-0133,C,C,2026-03-03,27,27
SKU-0170,E,A,2026-03-03,35,35
SKU-0192,A,C,2026-03-03,65,65
SKU-0195,E,A,2026-03-03,74,74
SKU-0200,C,C,2026-03-03,137,137
SKU-0058,D,A,2026-03-04,224,224
SKU-0106,B,C,2026-03-04,49,49
SKU-0109,D,B,2026-03-04,51,51
SKU-0140,C,A,2026-03-04,128,128
SKU-0141,A,C,2026-03-04,117,117
SKU-0143,A,B,2026-03-04,35,35
SKU-0148,C,C,2026-03-04,199,199
SKU-0151,B,C,2026-03-04,12,12
SKU-0152,B,A,2026-03-04,85,85
SKU-0183,D,C,2026-03-04,115,115
SKU-0205,C,C,2026-03-04,52,52
SKU-0212,B,C,2026-03-04,239,239
SKU-0012,D,C,2026-03-05,215,215
SKU-0025,A,C,2026-03-05,202,202
SKU-0028,A,A,2026-03-05,29,29
SKU-0039,D,B,2026-03-05,24,24
SKU-0082,D,B,2026-03-05,398,398
SKU-0154,C,C,2026-03-05,62,62
SKU-0213,A,A,2026-03-05,71,71
SKU-0217,D,B,2026-03-05,237,237
SKU-0219,D,A,2026-03-05,27,27
SKU-0231,B,C,2026-03-05,65,65
SKU-0236,B,C,2026-03-05,5,5
SKU-0242,E,B,2026-03-05,126,126
SKU-0243,C,C,2026-03-05,77,77
SKU-0004,D,C,2026-03-06,209,209
SKU-0020,E,B,2026-03-06,198,198
SKU-0027,C,B,2026-03-06,179,179
SKU-0112,C,C,2026-03-06,51,51
SKU-0147,B,C,2026-03-06,135,135
SKU-0158,E,B,2026-03-06,89,89
SKU-0174,C,A,2026-03-06,55,55
SKU-0177,A,B,2026-03-06,40,40
SKU-0191,C,A,2026-03-06,94,100
SKU-0218,E,C,2026-03-06,59,59
SKU-0233,D,A,2026-03-06,72,72
SKU-0249,B,B,2026-03-06,39,39
SKU-0014,B,C,2026-03-07,123,123
SKU-0033,D,C,2026-03-07,33,33
SKU-0061,C,A,2026-03-07,42,44
SKU-0076,A,C,2026-03-07,148,148
SKU-0163,A,C,2026-03-07,98,98
SKU-0176,B,C,2026-03-07,61,61
SKU-0223,C,A,2026-03-07,257,257
SKU-0224,D,C,2026-03-07,140,140
SKU-0018,D,B,2026-03-08,124,124
SKU-0067,C,C,2026-03-08,80,80
SKU-0078,B,A,2026-03-08,81,81
SKU-0085,C,C,2026-03-08,81,81
SKU-0123,B,B,2026-03-08,120,120
SKU-0150,C,A,2026-03-08,26,27
SKU-0185,C,C,2026-03-08,64,68
SKU-0006,D,B,2026-03-09,384,384
SKU-0016,A,B,2026-03-09,60,60
SKU-0089,B,A,2026-03-09,197,203
SKU-0181,C,B,2026-03-09,126,126
SKU-0226,B,C,2026-03-09,38,38
SKU-0034,B,C,2026-03-10,147,147
SKU-0087,B,A,2026-03-10,84,84
SKU-0130,C,C,2026-03-10,277,277
SKU-0155,E,B,2026-03-10,45,45
SKU-0164,A,B,2026-03-10,254,278
SKU-0166,D,C,2026-03-10,267,267
SKU-0204,C,B,2026-03-10,138,138
SKU-0062,C,A,2026-03-11,109,109
SKU-0093,A,C,2026-03-11,188,188
SKU-0198,C,B,2026-03-11,126,126
SKU-0235,C,C,2026-03-11,9,9
SKU-0241,A,C,2026-03-11,94,94
SKU-0017,B,B,2026-03-12,75,75
SKU-0046,B,A,2026-03-12,57,57
SKU-0066,B,C,2026-03-12,127,127
SKU-0136,E,B,2026-03-12,60,60
SKU-0178,B,C,2026-03-12,88,88
SKU-0248,A,B,2026-03-12,88,88
SKU-0032,B,C,2026-03-13,34,34
SKU-0042,A,B,2026-03-13,92,92
SKU-0048,D,B,2026-03-13,81,81
SKU-0060,D,C,2026-03-13,86,86
SKU-0064,D,B,2026-03-13,91,91
SKU-0084,B,B,2026-03-13,62,62
SKU-0103,E,C,2026-03-13,51,51
SKU-0108,C,B,2026-03-13,50,50
SKU-0114,E,C,2026-03-13,44,44
SKU-0153,C,C,2026-03-13,115,115
SKU-0156,B,C,2026-03-13,38,38
SKU-0157,D,B,2026-03-13,39,39
SKU-0165,C,B,2026-03-13,101,105
SKU-0187,E,C,2026-03-13,133,133
SKU-0188,C,C,2026-03-13,19,19
SKU-0227,A,B,2026-03-13,39,39
SKU-0240,D,C,2026-03-13,84,84
SKU-0001,B,C,2026-03-14,23,23
SKU-0023,A,C,2026-03-14,97,97
SKU-0047,A,B,2026-03-14,126,126
SKU-0052,D,C,2026-03-14,61,61
SKU-0053,C,C,2026-03-14,71,71
SKU-0098,D,B,2026-03-14,184,184
SKU-0102,C,A,2026-03-14,44,47
SKU-0126,C,C,2026-03-14,28,28
SKU-0129,D,B,2026-03-14,70,70
SKU-0021,B,C,2026-03-15,116,116
SKU-0073,A,C,2026-03-15,28,28
SKU-0081,B,C,2026-03-15,396,396
SKU-0121,D,C,2026-03-15,145,145
SKU-0127,C,A,2026-03-15,329,329
SKU-0179,A,C,2026-03-15,131,131
SKU-0197,B,A,2026-03-15,99,99
SKU-0221,E,C,2026-03-15,94,94
SKU-0225,C,C,2026-03-15,9,9
SKU-0245,D,B,2026-03-15,44,44
SKU-0246,D,B,2026-03-15,29,30
SKU-0009,A,A,2026-03-16,15,15
SKU-0022,B,B,2026-03-16,22,22
SKU-0088,C,B,2026-03-16,338,338
SKU-0142,D,A,2026-03-16,139,139
SKU-0031,D,C,2026-03-17,178,178
SKU-0050,A,B,2026-03-17,55,55
SKU-0070,C,C,2026-03-17,85,85
SKU-0079,B,C,2026-03-17,35,35
SKU-0124,D,B,2026-03-17,40,40
SKU-0145,E,B,2026-03-17,60,60
SKU-0146,C,C,2026-03-17,36,36
SKU-0171,C,B,2026-03-17,43,43
SKU-0002,D,C,2026-03-18,30,30
SKU-0024,C,B,2026-03-18,26,26
SKU-0036,B,B,2026-03-18,521,521
SKU-0065,E,A,2026-03-18,34,34
SKU-0097,E,C,2026-03-18,9,9
SKU-0100,C,A,2026-03-18,38,38
SKU-0101,C,B,2026-03-18,464,464
SKU-0120,D,A,2026-03-18,42,42
SKU-0132,C,C,2026-03-18,60,60
SKU-0139,E,B,2026-03-18,117,117
SKU-0207,B,C,2026-03-18,27,27
SKU-0216,A,A,2026-03-18,52,52
SKU-0229,E,C,2026-03-18,93,93
SKU-0092,A,C,2026-03-19,124,124
SKU-0094,C,B,2026-03-19,104,104
SKU-0105,B,B,2026-03-19,105,105
SKU-0138,B,B,2026-03-19,25,25
SKU-0215,C,C,2026-03-19,283,283
SKU-0239,A,C,2026-03-19,169,169
SKU-0008,A,C,2026-03-20,31,31
SKU-0059,B,C,2026-03-20,736,736
SKU-0063,C,C,2026-03-20,33,33
SKU-0083,D,B,2026-03-20,31,31
SKU-0116,E,A,2026-03-20,175,175
SKU-0149,C,B,2026-03-20,32,32
SKU-0203,E,B,2026-03-20,368,368
SKU-0019,D,B,2026-03-21,39,39
SKU-0077,D,A,2026-03-21,76,76
SKU-0091,C,C,2026-03-21,38,38
SKU-0095,A,C,2026-03-21,110,110
SKU-0119,C,C,2026-03-21,62,62
SKU-0144,A,C,2026-03-21,72,72
SKU-0161,C,C,2026-03-21,92,92
SKU-0196,B,B,2026-03-21,281,281
SKU-0209,A,C,2026-03-21,92,92
SKU-0228,C,A,2026-03-21,58,57
SKU-0117,C,B,2026-03-22,41,41
SKU-0160,A,C,2026-03-22,495,495
SKU-0238,E,A,2026-03-22,118,118
SKU-0003,A,B,2026-03-23,9,9
SKU-0015,B,C,2026-03-23,410,410
SKU-0026,A,C,2026-03-23,44,44
SKU-0055,D,B,2026-03-23,93,93
SKU-0056,C,A,2026-03-23,72,72
SKU-0074,A,C,2026-03-23,50,50
SKU-0096,D,C,2026-03-23,158,158
SKU-0190,D,C,2026-03-23,122,122
SKU-0201,D,B,2026-03-23,92,92
SKU-0206,D,B,2026-03-23,159,159
SKU-0210,D,C,2026-03-23,237,237
SKU-0011,B,C,2026-03-24,893,893
SKU-0035,A,B,2026-03-24,61,61
SKU-0038,C,C,2026-03-24,173,173
SKU-0040,D,A,2026-03-24,43,43
SKU-0043,A,B,2026-03-24,44,44
SKU-0049,C,C,2026-03-24,102,102
SKU-0054,E,C,2026-03-24,120,120
SKU-0069,E,B,2026-03-24,177,177
SKU-0086,B,A,2026-03-24,74,74
SKU-0118,D,C,2026-03-24,308,308
SKU-0162,E,B,2026-03-24,63,63
SKU-0244,D,B,2026-03-24,27,27
SKU-0247,D,B,2026-03-24,88,88
SKU-0250,B,B,2026-03-24,128,128
SKU-0013,A,B,2026-03-25,103,103
SKU-0128,D,C,2026-03-25,122,122
SKU-0172,C,B,2026-03-25,132,132
SKU-0173,D,C,2026-03-25,220,220
SKU-0199,C,B,2026-03-25,22,22
SKU-0214,A,B,2026-03-25,31,31
SKU-0222,D,A,2026-03-25,143,143
SKU-0041,B,C,2026-03-26,49,49
SKU-0068,C,B,2026-03-26,86,86
SKU-0080,D,B,2026-03-26,24,24
SKU-0125,D,B,2026-03-26,33,33
SKU-0182,B,C,2026-03-26,84,84
SKU-0029,C,B,2026-03-27,34,34
SKU-0037,A,B,2026-03-27,53,53
SKU-0045,B,A,2026-03-27,203,203
SKU-0072,A,C,2026-03-27,154,154
SKU-0090,C,C,2026-03-27,65,65
SKU-0104,C,A,2026-03-27,210,210
SKU-0107,E,C,2026-03-27,99,99
SKU-0134,B,B,2026-03-27,53,53
SKU-0169,B,C,2026-03-27,82,82
SKU-0175,E,A,2026-03-27,24,24
SKU-0186,A,B,2026-03-27,77,77
SKU-0193,C,C,2026-03-27,88,88
SKU-0202,D,C,2026-03-27,17,17
SKU-0211,C,C,2026-03-27,27,27
SKU-0220,D,B,2026-03-27,382,382
SKU-0232,C,C,2026-03-27,109,109
SKU-0030,C,B,2026-03-28,60,60
SKU-0071,A,B,2026-03-28,92,92
SKU-0099,B,A,2026-03-28,34,34
SKU-0168,B,C,2026-03-28,187,187
SKU-0180,D,B,2026-03-28,63,63
SKU-0208,B,C,2026-03-28,17,17
SKU-0022,B,B,2026-04-01,33,33
SKU-0036,B,B,2026-04-01,60,60
SKU-0051,C,C,2026-04-01,76,76
SKU-0071,A,B,2026-04-01,136,136
SKU-0078,B,A,2026-04-01,33,33
SKU-0138,B,B,2026-04-01,28,28
SKU-0147,B,C,2026-04-01,17,17
SKU-0155,E,B,2026-04-01,119,119
SKU-0176,B,C,2026-04-01,72,72
SKU-0185,C,C,2026-04-01,29,29
SKU-0209,A,C,2026-04-01,55,55
SKU-0226,B,C,2026-04-01,51,51
SKU-0239,A,C,2026-04-01,13,13
SKU-0136,E,B,2026-04-02,468,468
SKU-0149,C,B,2026-04-02,36,36
SKU-0166,D,C,2026-04-02,292,292
SKU-0183,D,C,2026-04-02,40,40
SKU-0195,E,A,2026-04-02,350,350
SKU-0196,B,B,2026-04-02,41,41
SKU-0202,D,C,2026-04-02,629,629
SKU-0219,D,A,2026-04-02,224,224
SKU-0006,D,B,2026-04-03,23,23
SKU-0007,D,B,2026-04-03,196,196
SKU-0056,C,A,2026-04-03,30,30
SKU-0092,A,C,2026-04-03,229,229
SKU-0115,D,C,2026-04-03,263,263
SKU-0178,B,C,2026-04-03,194,194
SKU-0232,C,C,2026-04-03,143,143
SKU-0055,D,B,2026-04-04,60,60
SKU-0076,A,C,2026-04-04,99,99
SKU-0179,A,C,2026-04-04,80,80
SKU-0181,C,B,2026-04-04,93,93
SKU-0186,A,B,2026-04-04,43,43
SKU-0192,A,C,2026-04-04,48,48
SKU-0211,C,C,2026-04-04,182,182
SKU-0214,A,B,2026-04-04,76,76
SKU-0233,D,A,2026-04-04,101,101
SKU-0044,E,B,2026-04-05,11,11
SKU-0097,E,C,2026-04-05,302,302
SKU-0118,D,C,2026-04-05,108,108
SKU-0120,D,A,2026-04-05,40,40
SKU-0148,C,C,2026-04-05,81,81
SKU-0203,E,B,2026-04-05,79,79
SKU-0230,C,B,2026-04-05,222,222
SKU-0019,D,B,2026-04-06,188,188
SKU-0064,D,B,2026-04-06,456,456
SKU-0073,A,C,2026-04-06,29,29
SKU-0085,C,C,2026-04-06,229,237
SKU-0125,D,B,2026-04-06,260,260
SKU-0129,D,B,2026-04-06,38,38
SKU-0134,B,B,2026-04-06,59,59
SKU-0154,C,C,2026-04-06,534,534
SKU-0218,E,C,2026-04-06,117,117
SKU-0225,C,C,2026-04-06,111,111
SKU-0241,A,C,2026-04-06,172,172
SKU-0001,B,C,2026-04-07,279,279
SKU-0005,A,B,2026-04-07,88,88
SKU-0087,B,A,2026-04-07,59,59
SKU-0106,B,C,2026-04-07,410,410
SKU-0135,B,B,2026-04-07,88,88
SKU-0243,C,C,2026-04-07,117,117
SKU-0045,B,A,2026-04-08,101,101
SKU-0049,C,C,2026-04-08,682,682
SKU-0067,C,C,2026-04-08,86,86
SKU-0084,B,B,2026-04-08,19,19
SKU-0089,B,A,2026-04-08,21,21
SKU-0100,C,A,2026-04-08,99,99
SKU-0104,C,A,2026-04-08,588,556
SKU-0153,C,C,2026-04-08,87,87
SKU-0169,B,C,2026-04-08,104,104
SKU-0205,C,C,2026-04-08,278,296
SKU-0235,C,C,2026-04-08,29,29
SKU-0248,A,B,2026-04-08,222,222
SKU-0030,C,B,2026-04-09,169,169
SKU-0035,A,B,2026-04-09,24,24
SKU-0043,A,B,2026-04-09,189,189
SKU-0048,D,B,2026-04-09,22,22
SKU-0069,E,B,2026-04-09,116,116
SKU-0082,D,B,2026-04-09,190,190
SKU-0091,C,C,2026-04-09,47,47
SKU-0101,C,B,2026-04-09,245,272
SKU-0103,E,C,2026-04-09,53,53
SKU-0131,C,C,2026-04-09,233,233
SKU-0141,A,C,2026-04-09,52,52
SKU-0204,C,B,2026-04-09,152,152
SKU-0220,D,B,2026-04-09,70,70
SKU-0008,A,C,2026-04-10,47,47
SKU-0021,B,C,2026-04-10,20,20
SKU-0063,C,C,2026-04-10,64,64
SKU-0117,C,B,2026-04-10,17,17
SKU-0158,E,B,2026-04-10,380,380
SKU-0167,A,C,2026-04-10,75,75
SKU-0177,A,B,2026-04-10,165,179
SKU-0194,A,C,2026-04-10,181,181
SKU-0206,D,B,2026-04-10,84,84
SKU-0247,D,B,2026-04-10,118,118
SKU-0040,D,A,2026-04-11,21,21
SKU-0050,A,B,2026-04-11,43,43
SKU-0057,E,A,2026-04-11,171,171
SKU-0126,C,C,2026-04-11,225,225
SKU-0190,D,C,2026-04-11,11,11
SKU-0200,C,C,2026-04-11,131,131
SKU-0221,E,C,2026-04-11,133,133
SKU-0245,D,B,2026-04-11,139,139
SKU-0010,C,C,2026-04-12,39,39
SKU-0058,D,A,2026-04-12,150,150
SKU-0059,B,C,2026-04-12,200,200
SKU-0060,D,C,2026-04-12,143,143
SKU-0065,E,A,2026-04-12,86,86
SKU-0068,C,B,2026-04-12,12,12
SKU-0079,B,C,2026-04-12,205,205
SKU-0083,D,B,2026-04-12,151,151
SKU-0122,D,C,2026-04-12,955,955
SKU-0143,A,B,2026-04-12,219,219
SKU-0157,D,B,2026-04-12,55,55
SKU-0162,E,B,2026-04-12,38,38
SKU-0240,D,C,2026-04-12,10,10
SKU-0053,C,C,2026-04-13,46,46
SKU-0061,C,A,2026-04-13,654,654
SKU-0093,A,C,2026-04-13,46,46
SKU-0133,C,C,2026-04-13,55,55
SKU-0156,B,C,2026-04-13,509,509
SKU-0170,E,A,2026-04-13,14,14
SKU-0201,D,B,2026-04-13,24,24
SKU-0046,B,A,2026-04-14,79,79
SKU-0099,B,A,2026-04-14,13,13
SKU-0113,E,B,2026-04-14,44,44
SKU-0146,C,C,2026-04-14,69,69
SKU-0249,B,B,2026-04-14,61,61
SKU-0002,D,C,2026-04-15,30,30
SKU-0188,C,C,2026-04-15,75,75
SKU-0199,C,B,2026-04-15,24,24
SKU-0210,D,C,2026-04-15,246,246
SKU-0222,D,A,2026-04-15,87,87
SKU-0027,C,B,2026-04-16,30,30
SKU-0098,D,B,2026-04-16,191,191
SKU-0151,B,C,2026-04-16,136,136
SKU-0174,C,A,2026-04-16,27,27
SKU-0180,D,B,2026-04-16,50,50
SKU-0032,B,C,2026-04-17,204,204
SKU-0039,D,B,2026-04-17,79,79
SKU-0111,E,C,2026-04-17,112,112
SKU-0116,E,A,2026-04-17,203,203
SKU-0150,C,A,2026-04-17,124,118
SKU-0173,D,C,2026-04-17,42,42
SKU-0212,B,C,2026-04-17,35,35
SKU-0234,D,C,2026-04-17,248,248
SKU-0012,D,C,2026-04-18,70,70
SKU-0024,C,B,2026-04-18,53,53
SKU-0034,B,C,2026-04-18,21,21
SKU-0038,C,C,2026-04-18,76,76
SKU-0041,B,C,2026-04-18,103,103
SKU-0054,E,C,2026-04-18,102,102
SKU-0072,A,C,2026-04-18,60,60
SKU-0094,C,B,2026-04-18,483,483
SKU-0110,D,C,2026-04-18,55,55
SKU-0119,C,C,2026-04-18,91,91
SKU-0121,D,C,2026-04-18,260,260
SKU-0145,E,B,2026-04-18,480,480
SKU-0159,B,B,2026-04-18,69,69
SKU-0161,C,C,2026-04-18,121,121
SKU-0228,C,A,2026-04-18,37,37
SKU-0242,E,B,2026-04-18,208,208
SKU-0003,A,B,2026-04-19,34,34
SKU-0020,E,B,2026-04-19,66,66
SKU-0028,A,A,2026-04-19,87,87
SKU-0047,A,B,2026-04-19,25,25
SKU-0139,E,B,2026-04-19,421,421
SKU-0189,D,B,2026-04-19,74,74
SKU-0197,B,A,2026-04-19,76,73
SKU-0042,A,B,2026-04-20,48,48
SKU-0074,A,C,2026-04-20,50,50
SKU-0114,E,C,2026-04-20,40,40
SKU-0127,C,A,2026-04-20,42,42
SKU-0193,C,C,2026-04-20,75,72
SKU-0207,B,C,2026-04-20,69,69
SKU-0216,A,A,2026-04-20,309,309
SKU-0023,A,C,2026-04-21,439,439
SKU-0095,A,C,2026-04-21,43,43
SKU-0105,B,B,2026-04-21,158,158
SKU-0112,C,C,2026-04-21,52,52
SKU-0137,E,C,2026-04-21,64,64
SKU-0163,A,C,2026-04-21,112,112
SKU-0182,B,C,2026-04-21,32,32
SKU-0187,E,C,2026-04-21,110,110
SKU-0231,B,C,2026-04-21,234,234
SKU-0016,A,B,2026-04-22,104,104
SKU-0066,B,C,2026-04-22,24,24
SKU-0070,C,C,2026-04-22,78,78
SKU-0077,D,A,2026-04-22,92,92
SKU-0081,B,C,2026-04-22,56,56
SKU-0108,C,B,2026-04-22,117,117
SKU-0109,D,B,2026-04-22,197,197
SKU-0215,C,C,2026-04-22,355,355
SKU-0223,C,A,2026-04-22,210,210
SKU-0229,E,C,2026-04-22,85,85
SKU-0236,B,C,2026-04-22,461,461
SKU-0246,D,B,2026-04-22,42,42
SKU-0014,B,C,2026-04-23,126,126
SKU-0026,A,C,2026-04-23,107,107
SKU-0080,D,B,2026-04-23,93,93
SKU-0124,D,B,2026-04-23,105,105
SKU-0168,B,C,2026-04-23,258,258
SKU-0175,E,A,2026-04-23,108,108
SKU-0244,D,B,2026-04-23,139,139
SKU-0029,C,B,2026-04-24,82,82
SKU-0052,D,C,2026-04-24,106,106
SKU-0062,C,A,2026-04-24,141,141
SKU-0123,B,B,2026-04-24,236,236
SKU-0128,D,C,2026-04-24,93,93
SKU-0165,C,B,2026-04-24,94,94
SKU-0184,C,A,2026-04-24,54,54
SKU-0191,C,A,2026-04-24,38,38
SKU-0208,B,C,2026-04-24,63,63
SKU-0213,A,A,2026-04-24,33,33
SKU-0015,B,C,2026-04-25,108,119
SKU-0025,A,C,2026-04-25,672,672
SKU-0037,A,B,2026-04-25,213,213
SKU-0088,C,B,2026-04-25,13,13
SKU-0090,C,C,2026-04-25,16,16
SKU-0096,D,C,2026-04-25,36,36
SKU-0102,C,A,2026-04-25,196,196
SKU-0142,D,A,2026-04-25,26,26
SKU-0160,A,C,2026-04-25,127,127
SKU-0171,C,B,2026-04-25,329,329
SKU-0224,D,C,2026-04-25,183,183
SKU-0237,B,C,2026-04-25,353,353
SKU-0031,D,C,2026-04-26,56,56
SKU-0033,D,C,2026-04-26,95,95
SKU-0086,B,A,2026-04-26,51,51
SKU-0132,C,C,2026-04-26,72,72
SKU-0140,C,A,2026-04-26,50,50
SKU-0164,A,B,2026-04-26,11,11
SKU-0172,C,B,2026-04-26,72,72
SKU-0227,A,B,2026-04-26,63,63
SKU-0004,D,C,2026-04-27,40,40
SKU-0013,A,B,2026-04-27,50,48
SKU-0018,D,B,2026-04-27,58,58
SKU-0130,C,C,2026-04-27,62,62
SKU-0152,B,A,2026-04-27,16,16
SKU-0009,A,A,2026-04-28,139,139
SKU-0011,B,C,2026-04-28,126,126
SKU-0017,B,B,2026-04-28,430,430
SKU-0075,B,C,2026-04-28,112,112
SKU-0107,E,C,2026-04-28,90,90
SKU-0144,A,C,2026-04-28,88,88
SKU-0198,C,B,2026-04-28,76,76
SKU-0217,D,B,2026-04-28,17,17
SKU-0238,E,A,2026-04-28,171,171
SKU-0250,B,B,2026-04-28,123,123
SKU-0009,A,A,2026-05-01,91,91
SKU-0014,B,C,2026-05-01,602,602
SKU-0039,D,B,2026-05-01,43,43
SKU-0061,C,A,2026-05-01,223,225
SKU-0084,B,B,2026-05-01,48,48
SKU-0144,A,C,2026-05-01,34,34
SKU-0165,C,B,2026-05-01,156,156
SKU-0178,B,C,2026-05-01,17,17
SKU-0181,C,B,2026-05-01,29,29
SKU-0185,C,C,2026-05-01,245,245
SKU-0191,C,A,2026-05-01,23,23
SKU-0192,A,C,2026-05-01,21,21
SKU-0197,B,A,2026-05-01,86,86
SKU-0220,D,B,2026-05-01,76,76
SKU-0230,C,B,2026-05-01,106,113
SKU-0239,A,C,2026-05-01,261,261
SKU-0010,C,C,2026-05-02,32,32
SKU-0025,A,C,2026-05-02,27,27
SKU-0032,B,C,2026-05-02,76,76
SKU-0040,D,A,2026-05-02,58,58
SKU-0081,B,C,2026-05-02,50,50
SKU-0082,D,B,2026-05-02,126,126
SKU-0134,B,B,2026-05-02,75,75
SKU-0147,B,C,2026-05-02,60,60
SKU-0158,E,B,2026-05-02,317,317
SKU-0245,D,B,2026-05-02,97,97
SKU-0250,B,B,2026-05-02,113,113
SKU-0001,B,C,2026-05-03,289,289
SKU-0026,A,C,2026-05-03,431,431
SKU-0035,A,B,2026-05-03,78,78
SKU-0063,C,C,2026-05-03,91,99
SKU-0099,B,A,2026-05-03,64,64
SKU-0129,D,B,2026-05-03,14,14
SKU-0149,C,B,2026-05-03,99,99
SKU-0154,C,C,2026-05-03,32,32
SKU-0199,C,B,2026-05-03,427,427
